lat,lon,id
41.171895,-8.626437000000001,T612104
41.171895,-8.626446,T612104
41.171886,-8.626446,T612104
41.171886,-8.626446,T612104
41.171886,-8.626437000000001,T612104
41.171877,-8.626437000000001,T612104
41.171877,-8.626446,T612104
41.171895,-8.626446,T612104
41.171895,-8.626446,T612104
41.171895,-8.626446,T612104
41.171913,-8.626446,T612104
41.171913,-8.626446,T612104
41.171922,-8.626437000000001,T612104
41.171922,-8.626446,T612104
41.171930999999994,-8.626455,T612104
41.171922,-8.626464,T612104
41.171922,-8.626464,T612104
41.171930999999994,-8.626464,T612104
41.171922,-8.626464,T612104
41.171922,-8.626455,T612104
41.171922,-8.626455,T612104
41.171930999999994,-8.626446,T612104
41.171922,-8.626446,T612104
41.171922,-8.626437000000001,T612104
41.171913,-8.626437000000001,T612104
41.171913,-8.626437000000001,T612104
41.171913,-8.626446,T612104
41.171913,-8.626455,T612104
41.171913,-8.626464,T612104
41.171913,-8.626464,T612104
41.171904000000005,-8.626464,T612104
41.171904000000005,-8.626455,T612104
41.171904000000005,-8.626455,T612104
41.171913,-8.626446,T612104
41.171913,-8.626446,T612104
41.171922,-8.626437000000001,T612104
41.171922,-8.626437000000001,T612104
41.171922,-8.626446,T612104
41.171913,-8.626446,T612104
41.171904000000005,-8.626446,T612104
41.171904000000005,-8.626455,T612104
41.171895,-8.626464,T612104
41.171895,-8.626464,T612104
41.171895,-8.626464,T612104
41.171895,-8.626473,T612104
41.171895,-8.626473,T612104
41.171904000000005,-8.626464,T612104
41.171913,-8.626464,T612104
41.171913,-8.626455,T612104
41.171913,-8.626455,T612104
41.171913,-8.626455,T612104
41.171904000000005,-8.626455,T612104
41.171904000000005,-8.626446,T612104
41.171913,-8.626437000000001,T612104
41.171922,-8.626437000000001,T612104
41.171922,-8.626437000000001,T612104
41.171930999999994,-8.626446,T612104
41.171930999999994,-8.626446,T612104
41.171940000000006,-8.626446,T612104
41.171949,-8.626446,T612104
41.171949,-8.626455,T612104
41.171949,-8.626455,T612104
41.171940000000006,-8.626464,T612104
41.171930999999994,-8.626473,T612104
41.171930999999994,-8.626473,T612104
41.171930999999994,-8.626473,T612104
41.171930999999994,-8.626509,T612104
41.171895,-8.626689,T612104
41.171895,-8.626689,T612104
41.171895,-8.626698000000001,T612104
41.171868,-8.62668,T612104
41.171859,-8.626662,T612104
41.171886,-8.626878000000001,T612104
41.171886,-8.626878000000001,T612104
41.171859,-8.626842,T612104
41.171886,-8.626833000000001,T612104
41.171904000000005,-8.626842,T612104
41.171904000000005,-8.626842,T612104
41.171904000000005,-8.626851,T612104
41.171904000000005,-8.626842,T612104
41.171904000000005,-8.626833000000001,T612104
41.171859,-8.626824,T612104
41.171832,-8.626778999999999,T612104
41.171886,-8.626509,T612104
41.171886,-8.626509,T612104
41.171904000000005,-8.626455,T612104
41.171904000000005,-8.626455,T612104
41.171904000000005,-8.626455,T612104
41.171913,-8.626428,T612104
41.171922,-8.626410000000002,T612104
41.171922,-8.626410000000002,T612104
41.171913,-8.626419,T612104
41.171913,-8.626419,T612104
41.171913,-8.626428,T612104
41.171922,-8.626419,T612104
41.171940000000006,-8.626401,T612104
41.171958,-8.626392,T612104
41.171967,-8.626401,T612104
41.148918,-8.585622,T7
41.1489,-8.585640000000001,T7
41.148945,-8.585919,T7
41.148945,-8.585919,T7
41.14893599999999,-8.586144,T7
41.148926999999986,-8.586369000000001,T7
41.14892699999999,-8.586369000000001,T7
41.1487425,-8.5862475,T7
41.148558,-8.586126,T7
41.148558,-8.586126,T7
41.148348,-8.58618,T7
41.148137999999996,-8.586234000000001,T7
41.14792799999999,-8.586288000000001,T7
41.147928,-8.586288,T7
41.147823,-8.586441,T7
41.147718000000005,-8.586594000000002,T7
41.14761300000001,-8.586747000000003,T7
41.147613,-8.586747,T7
41.147415,-8.586769499999999,T7
41.147217000000005,-8.586791999999999,T7
41.145219,-8.580339,T74236
41.145329999999994,-8.5801845,T74236
41.14544099999999,-8.580029999999999,T74236
41.14555199999999,-8.579875499999998,T74236
41.145662999999985,-8.579720999999997,T74236
41.14577399999998,-8.579566499999997,T74236
41.14588499999998,-8.579411999999996,T74236
41.14588499999999,-8.579412,T74236
41.145948000000004,-8.579177999999999,T74236
41.145948000000004,-8.579177999999999,T74236
41.14608975,-8.57931975,T74236
41.1462315,-8.5794615,T74236
41.146373249999996,-8.579603250000002,T74236
41.146514999999994,-8.579745000000003,T74236
41.1525,-8.580681,T75244
41.152641,-8.580849,T75244
41.152782,-8.581017000000001,T75244
41.152923,-8.581185000000001,T75244
41.152923,-8.581185,T75244
41.1530985,-8.581374,T75244
41.153273999999996,-8.581563000000001,T75244
41.153273999999996,-8.581563000000001,T75244
41.153517,-8.581806,T75244
41.153517,-8.581806,T75244
41.153777999999996,-8.582049,T75244
41.14467,-8.606529,T9
41.144724,-8.606673,T9
41.144706,-8.606799,T9
41.144679000000004,-8.60679,T9
41.144724,-8.606708999999999,T9
41.144628,-8.606888999999999,T9
41.144532,-8.607069,T9
41.144436,-8.607249,T9
41.144436,-8.607249,T9
41.1442812,-8.6073606,T9
41.144126400000005,-8.6074722,T9
41.14397160000001,-8.6075838,T9
41.14381680000001,-8.6076954,T9
41.14366200000001,-8.607807000000001,T9
41.143662,-8.607807,T9
41.143401,-8.60796,T9
41.143401,-8.60796,T9
41.143392,-8.607996,T9
41.143365,-8.608014,T9
41.14300500000001,-8.605341,T914261
41.143131000000004,-8.605323000000002,T914261
41.143446,-8.605188,T914261
41.143446,-8.605188,T914261
41.143536,-8.605170000000001,T914261
41.143788,-8.604954000000001,T914261
41.148576000000006,-8.585658,T10
41.148603,-8.585703,T10
41.148603,-8.585730000000002,T10
41.148603,-8.585739,T10
41.148612,-8.585730000000002,T10
41.148621,-8.585721,T10
41.14864800000001,-8.585730000000002,T10
41.148936000000006,-8.585775,T10
41.148936000000006,-8.585775,T10
41.14896300000001,-8.586036,T10
41.14899000000001,-8.586297,T10
41.148990000000005,-8.586297,T10
41.14872,-8.586126,T10
41.14872,-8.586126,T10
41.1484815,-8.586166500000001,T10
41.14824300000001,-8.586207000000002,T10
41.148243,-8.586207,T10
41.148054,-8.586256500000001,T10
41.147865,-8.586306,T10
41.147865,-8.586306,T10
41.147684999999996,-8.586603,T10
41.147684999999996,-8.586603,T10
41.147693999999994,-8.586621000000001,T10
41.147693999999994,-8.586657,T10
41.147577,-8.586837,T10
41.147577,-8.586837,T10
41.147414999999995,-8.586936,T10
41.14725299999999,-8.587035,T10
41.145705,-8.579574000000001,T104294
41.145903,-8.579313,T104294
41.145903,-8.579313,T104294
41.146074,-8.579445750000001,T104294
41.146245,-8.579578500000002,T104294
41.146416,-8.579711250000003,T104294
41.146587000000004,-8.579844000000003,T104294
41.151339,-8.579286000000002,T10100298
41.151465,-8.579430000000002,T10100298
41.151591,-8.579574000000003,T10100298
41.151717000000005,-8.579718000000003,T10100298
41.15184300000001,-8.579862000000004,T10100298
41.15196900000001,-8.580006000000004,T10100298
41.15209500000001,-8.580150000000005,T10100298
41.15222100000001,-8.580294000000006,T10100298
41.15234700000001,-8.580438000000006,T10100298
41.152473000000015,-8.580582000000007,T10100298
41.152599000000016,-8.580726000000007,T10100298
41.15272500000002,-8.580870000000008,T10100298
41.15285100000002,-8.581014000000009,T10100298
41.15297700000002,-8.58115800000001,T10100298
41.15310300000002,-8.58130200000001,T10100298
41.153103,-8.581301999999999,T10100298
41.153251090909095,-8.581421454545454,T10100298
41.15339918181819,-8.58154090909091,T10100298
41.15354727272728,-8.581660363636365,T10100298
41.15369536363637,-8.58177981818182,T10100298
41.153843454545466,-8.581899272727275,T10100298
41.15399154545456,-8.58201872727273,T10100298
41.15413963636365,-8.582138181818186,T10100298
41.154287727272745,-8.582257636363641,T10100298
41.15443581818184,-8.582377090909096,T10100298
41.15458390909093,-8.582496545454552,T10100298
41.154732000000024,-8.582616000000007,T10100298
41.154732,-8.582616,T10100298
41.155038000000005,-8.582751,T10100298
41.155038000000005,-8.582751,T10100298
41.155218,-8.582804999999999,T10100298
41.155218,-8.582804999999999,T10100298
41.155409999999996,-8.582847,T10100298
41.155601999999995,-8.582889,T10100298
41.15579399999999,-8.582931,T10100298
41.155794,-8.582931,T10100298
41.155998000000004,-8.582949000000001,T10100298
41.15620200000001,-8.582967000000002,T10100298
41.15640600000001,-8.582985000000003,T10100298
41.15640600000001,-8.582985,T10100298
41.156619000000006,-8.582964,T10100298
41.156832,-8.582943,T10100298
41.157045,-8.582922,T10100298
41.157045,-8.582922,T10100298
41.1572502,-8.5828626,T10100298
41.1574554,-8.5828032,T10100298
41.15766060000001,-8.582743800000001,T10100298
41.15786580000001,-8.582684400000002,T10100298
41.158071000000014,-8.582625000000002,T10100298
41.158071,-8.582625,T10100298
41.1582618,-8.5825512,T10100298
41.1584526,-8.582477399999998,T10100298
41.158643399999995,-8.582403599999997,T10100298
41.158834199999994,-8.582329799999997,T10100298
41.15902499999999,-8.582255999999996,T10100298
41.159025,-8.582256,T10100298
41.159232,-8.5821705,T10100298
41.159439000000006,-8.582085000000001,T10100298
41.159439,-8.582085000000001,T10100298
41.1596154,-8.582013000000002,T10100298
41.1597918,-8.581941000000002,T10100298
41.1599682,-8.581869000000003,T10100298
41.1601446,-8.581797000000003,T10100298
41.160321,-8.581725000000004,T10100298
41.160321,-8.581725,T10100298
41.160517500000005,-8.5816485,T10100298
41.160714000000006,-8.581572,T10100298
41.16091050000001,-8.581495499999999,T10100298
41.16110700000001,-8.581418999999999,T10100298
41.16130350000001,-8.581342499999998,T10100298
41.16150000000001,-8.581265999999998,T10100298
41.161500000000004,-8.581266000000001,T10100298
41.1617115,-8.581194,T10100298
41.161923,-8.581122,T10100298
41.161923,-8.581122,T10100298
41.162274,-8.581040999999999,T10100298
41.162274,-8.581040999999999,T10100298
41.162481,-8.5810365,T10100298
41.162688,-8.581032,T10100298
41.162688,-8.581032,T10100298
41.162895000000006,-8.581077,T10100298
41.16310200000001,-8.581122,T10100298
41.163102,-8.581122,T10100298
41.16339,-8.581239,T10100298
41.16735,-8.587223999999999,T1015330
41.167548000000004,-8.587485,T1015330
41.167548000000004,-8.587485,T1015330
41.16771,-8.587593,T1015330
41.16771,-8.587593,T1015330
41.1678,-8.587827,T1015330
41.1678,-8.587827,T1015330
41.167854,-8.588019000000001,T1015330
41.167908,-8.588211000000001,T1015330
41.167961999999996,-8.588403000000001,T1015330
41.167962,-8.588403,T1015330
41.168043000000004,-8.58861,T1015330
41.168124000000006,-8.588816999999999,T1015330
41.168124000000006,-8.588817,T1015330
41.168231999999996,-8.588898,T1015330
41.168448,-8.58915,T1015330
41.168448,-8.58915,T1015330
41.16855150000001,-8.589338999999999,T1015330
41.168655000000015,-8.589527999999998,T1015330
41.16865500000001,-8.589528,T1015330
41.16874725,-8.5897215,T1015330
41.1688395,-8.589915,T1015330
41.16893174999999,-8.5901085,T1015330
41.169023999999986,-8.590302,T1015330
41.16270600000001,-8.591228999999998,T11
41.162715,-8.591228999999998,T11
41.162715,-8.59122,T11
41.16257100000001,-8.591004000000002,T11
41.16257100000001,-8.591004000000002,T11
41.16233700000001,-8.591130000000001,T11
41.16233700000001,-8.591130000000001,T11
41.162409,-8.590815000000001,T11
41.162409,-8.590815000000001,T11
41.162556599999995,-8.590701600000001,T11
41.16270419999999,-8.590588200000001,T11
41.16285179999999,-8.5904748,T11
41.16299939999999,-8.5903614,T11
41.16314699999999,-8.590248,T11
41.163146999999995,-8.590247999999999,T11
41.163315,-8.590112999999999,T11
41.163483,-8.589977999999999,T11
41.163651,-8.589842999999998,T11
41.163651,-8.589842999999998,T11
41.163678,-8.589816,T11
41.163696,-8.589816,T11
41.163786,-8.589725999999999,T11
41.163939,-8.589599999999999,T11
41.164092,-8.589474,T11
41.164244999999994,-8.589348,T11
41.16439799999999,-8.589222,T11
41.164398000000006,-8.589222,T11
41.164578,-8.589177,T11
41.164578,-8.589177,T11
41.164587,-8.589168,T11
41.164677,-8.58915,T11
41.164695,-8.589141000000001,T11
41.1649065,-8.58906,T11
41.165118,-8.588978999999998,T11
41.165118,-8.588979,T11
41.165118,-8.588943,T11
41.165118,-8.588952,T11
41.165118,-8.588952,T11
41.165361000000004,-8.588898,T11
41.165361000000004,-8.588898,T11
41.16552300000001,-8.588826,T11
41.165559,-8.588799,T11
41.165541,-8.588835000000001,T11
41.165549999999996,-8.588844,T11
41.16564,-8.588808,T11
41.165811000000005,-8.588691,T11
41.165811000000005,-8.588691,T11
41.16599550000001,-8.5886235,T11
41.16618000000001,-8.588556,T11
41.166180000000004,-8.588556,T11
41.166162,-8.588574000000001,T11
41.166126000000006,-8.588601,T11
41.166126000000006,-8.588601,T11
41.166405000000005,-8.588484,T11
41.166405000000005,-8.588484,T11
41.166441,-8.588466,T11
41.16645,-8.588457000000002,T11
41.16645,-8.588484,T11
41.166477,-8.588475,T11
41.166504,-8.588448,T11
41.166675,-8.5883715,T11
41.16684599999999,-8.588294999999999,T11
41.166846,-8.588294999999999,T11
41.166846,-8.588304,T11
41.166927,-8.588277,T11
41.166981,-8.588241000000002,T11
41.167053,-8.588214,T11
41.167224000000004,-8.588133000000001,T11
41.167224000000004,-8.588133000000001,T11
41.167305000000006,-8.588097000000001,T11
41.167377,-8.588061,T11
41.16738600000001,-8.588052000000001,T11
41.167494,-8.587998,T11
41.167503,-8.587989,T11
41.167781999999995,-8.587862999999999,T11
41.167781999999995,-8.587862999999999,T11
41.167809,-8.587845,T11
41.167809,-8.587845,T11
41.167818000000004,-8.587845,T11
41.167826999999996,-8.587836000000001,T11
41.167872,-8.587817999999999,T11
41.1680745,-8.587727999999998,T11
41.168277,-8.587637999999998,T11
41.168277,-8.587638,T11
41.168277,-8.587620000000001,T11
41.168268000000005,-8.587602,T11
41.168259,-8.587593,T11
41.16825,-8.587602,T11
41.168268000000005,-8.587602,T11
41.168493000000005,-8.587638,T11
41.168718000000005,-8.587674,T11
41.168718000000005,-8.587674,T11
41.16879900000001,-8.5878855,T11
41.16888000000001,-8.588097000000001,T11
41.16888000000001,-8.588097000000001,T11
41.148603,-8.585694,T12
41.148684,-8.585757000000001,T12
41.148882,-8.585712000000001,T12
41.148882,-8.585712000000001,T12
41.148962999999995,-8.585757000000001,T12
41.148954,-8.585837999999999,T12
41.14897200000001,-8.586063000000001,T12
41.14897200000001,-8.586063000000001,T12
41.14897200000001,-8.586170999999998,T12
41.14900200000001,-8.586362999999999,T12
41.149032000000005,-8.586554999999999,T12
41.149062,-8.586746999999999,T12
41.149091999999996,-8.586939,T12
41.14912199999999,-8.587131,T12
41.14915199999999,-8.587323,T12
41.149152,-8.587323,T12
41.149229999999996,-8.587551,T12
41.14930799999999,-8.587779,T12
41.149385999999986,-8.588007,T12
41.150484000000006,-8.592165,T1219419
41.150493000000004,-8.592201000000001,T1219419
41.150551500000006,-8.592399,T1219419
41.15061000000001,-8.592597,T1219419
41.15066850000001,-8.592794999999999,T1219419
41.15072700000001,-8.592992999999998,T1219419
41.15078550000001,-8.593190999999997,T1219419
41.15084400000001,-8.593388999999997,T1219419
41.150844,-8.593389,T1219419
41.150814,-8.5935825,T1219419
41.150784,-8.593776,T1219419
41.150754000000006,-8.5939695,T1219419
41.15072400000001,-8.594163,T1219419
41.150694000000016,-8.5943565,T1219419
41.15066400000002,-8.59455,T1219419
41.15934899999999,-8.581517999999999,T137427
41.15926949999999,-8.5816845,T137427
41.159189999999995,-8.581851,T137427
41.1591105,-8.582017500000001,T137427
41.159031,-8.582184000000002,T137427
41.1589515,-8.582350500000002,T137427
41.158872,-8.582517000000003,T137427
41.154354000000005,-8.649423,T15
41.154300000000006,-8.6496165,T15
41.154246,-8.64981,T15
41.154191999999995,-8.6500035,T15
41.15413799999999,-8.650197,T15
41.154137999999996,-8.650197,T15
41.153832,-8.650323,T15
41.153832,-8.650323,T15
41.153868,-8.65014042857143,T15
41.153904000000004,-8.649957857142859,T15
41.153940000000006,-8.649775285714288,T15
41.15397600000001,-8.649592714285717,T15
41.15401200000001,-8.649410142857146,T15
41.15404800000001,-8.649227571428575,T15
41.15408400000001,-8.649045000000005,T15
41.154084000000005,-8.649045000000001,T15
41.154147,-8.64873,T15
41.154147,-8.64873,T15
41.154154000000005,-8.648539,T15
41.15416100000001,-8.648347999999999,T15
41.15416800000001,-8.648156999999998,T15
41.154175000000016,-8.647965999999997,T15
41.15418200000002,-8.647774999999996,T15
41.154189000000024,-8.647583999999995,T15
41.15419600000003,-8.647392999999994,T15
41.15420300000003,-8.647201999999993,T15
41.154210000000035,-8.647010999999992,T15
41.154210000000006,-8.647011,T15
41.1542274,-8.6468232,T15
41.1542448,-8.646635400000001,T15
41.1542622,-8.646447600000002,T15
41.154279599999995,-8.646259800000003,T15
41.15429699999999,-8.646072000000004,T15
41.15431439999999,-8.645884200000005,T15
41.15433179999999,-8.645696400000006,T15
41.154349199999984,-8.645508600000007,T15
41.15436659999998,-8.645320800000007,T15
41.15438399999998,-8.645133000000008,T15
41.154401399999976,-8.64494520000001,T15
41.15441879999997,-8.64475740000001,T15
41.15443619999997,-8.644569600000011,T15
41.15445359999997,-8.644381800000012,T15
41.154470999999965,-8.644194000000013,T15
41.154471,-8.644194,T15
41.1544236,-8.6440152,T15
41.1543762,-8.6438364,T15
41.1543288,-8.6436576,T15
41.1542814,-8.643478799999999,T15
41.154234,-8.643299999999998,T15
41.1541866,-8.643121199999998,T15
41.1541392,-8.642942399999997,T15
41.1540918,-8.642763599999997,T15
41.154044400000004,-8.642584799999996,T15
41.153997000000004,-8.642405999999996,T15
41.153949600000004,-8.642227199999995,T15
41.153902200000005,-8.642048399999995,T15
41.153854800000005,-8.641869599999994,T15
41.153807400000005,-8.641690799999994,T15
41.153760000000005,-8.641511999999993,T15
41.153760000000005,-8.641512,T15
41.15371443750001,-8.641328625,T15
41.15366887500001,-8.64114525,T15
41.15362331250001,-8.640961874999999,T15
41.15357775000001,-8.640778499999998,T15
